Call_ID,Caller_ID,Receiver_ID,Duration_Seconds,Call_Type,Call_Date,Call_Time,City
9163,9983421231,9352561979,470,ISD,06-01-2025,16:33:32,Hyderabad
9164,9795893666,9950773256,290,STD,27-01-2025,20:10:44,Chennai
9165,9440876706,9700174529,308,ISD,08-01-2025,10:06:45,Bangalore
9166,9650741726,9255284119,98,STD,15-01-2025,07:06:47,Mumbai
9167,9761794940,9941333617,719,STD,28-01-2025,17:16:55,Hyderabad
9168,9431678650,9607275204,526,Local,21-01-2025,11:50:22,Chennai
9169,9012640381,9928500943,681,Local,08-01-2025,19:31:58,Hyderabad
9170,9183030170,9153140895,814,ISD,01-01-2025,11:55:56,Delhi
9171,9741749415,9909473801,575,STD,12-01-2025,21:33:55,Delhi
9172,9538298119,9850461689,317,ISD,28-01-2025,15:03:03,Hyderabad
9173,9708325211,9411662818,714,Local,16-01-2025,04:08:31,Hyderabad
9174,9580705968,9283553541,560,STD,15-01-2025,15:35:50,Hyderabad
9175,9259924786,9046879082,350,STD,06-01-2025,19:35:38,Chennai
9176,9598478117,9945613395,176,Local,21-01-2025,15:49:14,Hyderabad
9177,9236333112,9148579588,581,ISD,03-01-2025,05:02:35,Bangalore
9178,9099789247,9834254803,827,Local,25-01-2025,12:03:35,Bangalore
9179,9096155495,9319961630,992,Local,04-01-2025,22:41:10,Chennai
9180,9610165748,9219053372,947,Local,14-01-2025,16:36:00,Delhi
9181,9222669829,9035431481,810,Local,19-01-2025,12:35:33,Bangalore
9182,9988091368,9052344443,338,STD,20-01-2025,22:30:13,Mumbai
9183,9410592374,9927825597,346,STD,06-01-2025,04:02:02,Bangalore
9184,9030894102,9479203399,186,STD,20-01-2025,05:35:39,Delhi
9185,9682397481,9026383174,616,Local,12-01-2025,07:01:24,Chennai
9186,9679765560,9594446040,745,STD,05-01-2025,06:36:01,Hyderabad
9187,9899451242,9019903206,674,STD,04-01-2025,15:08:54,Delhi
9188,9057955987,9686054704,940,STD,03-01-2025,21:18:31,Hyderabad
9189,9891454473,9325088100,998,Local,01-01-2025,10:07:39,Hyderabad
9190,9768801824,9166337665,233,Local,26-01-2025,21:35:16,Bangalore
9191,9674829062,9252590300,264,STD,17-01-2025,22:15:49,Hyderabad
9192,9219793999,9148071408,785,ISD,04-01-2025,19:18:45,Bangalore
9193,9283540702,9480596655,576,ISD,18-01-2025,00:11:31,Mumbai
9194,9776210699,9310387200,100,Local,21-01-2025,20:21:16,Chennai
9195,9819651549,9489815604,947,STD,24-01-2025,23:16:15,Hyderabad
9196,9119711542,9497524347,211,STD,25-01-2025,17:25:31,Delhi
9197,9888368569,9270674081,930,ISD,02-01-2025,07:37:57,Bangalore
9198,9662120150,9952658757,656,Local,30-01-2025,08:04:14,Hyderabad
9199,9394650368,9655633170,36,STD,20-01-2025,15:10:53,Delhi
9200,9444671712,9118049937,179,STD,03-01-2025,21:27:40,Chennai
9201,9299645853,9245766103,308,ISD,08-01-2025,19:40:30,Hyderabad
9202,9692467028,9855564724,63,Local,01-01-2025,13:48:10,Mumbai
9203,9248653849,9675529474,509,ISD,05-01-2025,18:41:46,Delhi
9204,9099892057,9612094678,285,ISD,08-01-2025,23:28:55,Chennai
9205,9399706922,9343520565,248,Local,13-01-2025,00:29:40,Bangalore
9206,9668621140,9021692143,661,STD,09-01-2025,04:00:42,Hyderabad
9207,9556466142,9726878496,371,STD,28-01-2025,15:17:42,Hyderabad
9208,9377351132,9983039171,830,STD,07-01-2025,13:15:36,Mumbai
9209,9403782080,9144751067,971,STD,28-01-2025,21:48:14,Delhi
9210,9847800692,9114370355,460,ISD,21-01-2025,16:06:56,Chennai
9211,9733608419,9913539378,54,Local,19-01-2025,06:21:35,Chennai
9212,9603706252,9235929809,587,STD,26-01-2025,05:35:44,Chennai
9213,9680410618,9616211699,262,ISD,27-01-2025,10:16:12,Bangalore
9214,9343374773,9771800814,992,STD,11-01-2025,11:36:14,Hyderabad
9215,9183357314,9885651971,784,STD,30-01-2025,07:41:12,Hyderabad
9216,9761254005,9606821503,84,ISD,07-01-2025,07:32:34,Chennai
9217,9460819155,9398836688,540,Local,11-01-2025,19:12:35,Bangalore
9218,9182695096,9476328318,284,STD,07-01-2025,23:31:28,Delhi
9219,9262533593,9104830400,38,Local,09-01-2025,07:21:24,Chennai
9220,9262209246,9368824674,880,ISD,02-01-2025,03:46:33,Bangalore
9221,9384101498,9672299401,780,STD,27-01-2025,00:41:11,Delhi
9222,9172970667,9681322053,633,ISD,16-01-2025,18:13:15,Hyderabad
9223,9087876309,9678018467,789,ISD,31-01-2025,03:26:01,Bangalore
9224,9393645291,9721905130,775,Local,23-01-2025,09:19:32,Mumbai
9225,9885771116,9721927376,811,Local,30-01-2025,00:53:23,Bangalore
9226,9880070258,9102420919,701,STD,23-01-2025,02:36:20,Mumbai
9227,9869238030,9141732648,955,STD,05-01-2025,03:32:27,Bangalore
9228,9578969933,9840694499,73,Local,22-01-2025,20:58:45,Delhi
9229,9206412849,9947709644,481,STD,21-01-2025,12:55:57,Chennai
9230,9080792979,9499102597,700,Local,16-01-2025,15:57:27,Mumbai
9231,9338624474,9579721261,818,ISD,30-01-2025,11:48:05,Mumbai
9232,9910494764,9706743114,811,Local,29-01-2025,23:54:54,Mumbai
9233,9387969642,9027292979,706,Local,22-01-2025,01:58:05,Bangalore
9234,9227759553,9305961446,934,ISD,30-01-2025,18:20:35,Chennai
9235,9851872004,9170384284,735,ISD,02-01-2025,14:03:22,Mumbai
9236,9911330962,9884934310,567,Local,28-01-2025,21:52:51,Bangalore
9237,9829862916,9228252279,358,Local,17-01-2025,09:23:39,Hyderabad
9238,9796804290,9229219208,955,Local,30-01-2025,19:09:14,Hyderabad
9239,9744488115,9503347072,126,STD,16-01-2025,11:14:37,Hyderabad
9240,9138379830,9888183806,192,ISD,24-01-2025,06:42:47,Hyderabad
9241,9295198839,9067187985,879,STD,16-01-2025,16:24:56,Bangalore
9242,9249088819,9765669400,873,ISD,04-01-2025,11:02:55,Chennai
9243,9683646909,9784359567,755,ISD,04-01-2025,00:52:57,Chennai
9244,9921703142,9349534131,891,ISD,09-01-2025,18:15:43,Mumbai
9245,9531691099,9236803367,790,STD,21-01-2025,02:29:43,Hyderabad
9246,9481425860,9161386900,993,STD,01-01-2025,02:52:02,Bangalore
9247,9460031136,9822040277,850,ISD,07-01-2025,12:49:35,Chennai
9248,9437832616,9798626894,69,ISD,19-01-2025,12:45:01,Mumbai
9249,9226809980,9546676632,345,STD,31-01-2025,22:29:28,Delhi
9250,9381266889,9707395180,373,STD,10-01-2025,07:49:21,Mumbai
9251,9879761428,9863754301,124,ISD,03-01-2025,01:30:34,Delhi
9252,9500944786,9393755055,349,Local,27-01-2025,15:12:20,Bangalore
9253,9279341263,9684641736,883,ISD,24-01-2025,20:55:39,Chennai
9254,9822678048,9145746214,626,ISD,02-01-2025,06:45:54,Bangalore
9255,9608890695,9456085684,477,STD,14-01-2025,06:08:33,Chennai
9256,9668499080,9382753111,464,ISD,14-01-2025,05:02:11,Delhi
9257,9291879049,9041589829,446,STD,18-01-2025,12:46:12,Hyderabad
9258,9186479800,9774045331,340,Local,23-01-2025,06:03:52,Mumbai
9259,9214884686,9507362895,229,Local,04-01-2025,18:54:02,Hyderabad
9260,9201024790,9023548917,982,STD,04-01-2025,06:06:09,Hyderabad
9261,9659386462,9515673075,368,Local,15-01-2025,17:55:49,Bangalore
9262,9228188034,9795503833,259,STD,12-01-2025,00:10:30,Bangalore
9263,9179121005,9106480000,351,STD,13-01-2025,07:30:02,Mumbai
9264,9447662446,9644815054,622,Local,24-01-2025,02:07:54,Chennai
9265,9760317769,9959350559,472,STD,28-01-2025,10:45:04,Mumbai
9266,9979791099,9251724930,963,Local,20-01-2025,20:08:42,Delhi
9267,9218085453,9072525558,729,ISD,06-01-2025,06:12:08,Hyderabad
9268,9329934757,9836951344,697,ISD,08-01-2025,23:39:10,Bangalore
9269,9176106872,9742966064,493,ISD,23-01-2025,00:12:44,Delhi
9270,9015865204,9103124311,291,STD,08-01-2025,02:28:33,Bangalore
9271,9577904394,9476816651,61,Local,20-01-2025,15:29:22,Mumbai
9272,9878644805,9140494259,627,ISD,20-01-2025,02:48:12,Hyderabad
9273,9272978870,9577908185,821,Local,08-01-2025,16:49:22,Bangalore
9274,9353856904,9272446819,591,ISD,11-01-2025,03:43:59,Bangalore
9275,9007098789,9967460001,63,STD,20-01-2025,12:18:27,Hyderabad
9276,9535774205,9950760392,335,Local,09-01-2025,04:44:09,Chennai
9277,9213722324,9285308497,617,Local,15-01-2025,13:15:41,Hyderabad
9278,9967208979,9219491512,358,ISD,23-01-2025,07:02:35,Delhi
9279,9447434588,9676446941,144,ISD,26-01-2025,14:07:55,Chennai
9280,9434377479,9606450724,685,Local,05-01-2025,03:43:25,Delhi
9281,9174050954,9705568234,46,Local,21-01-2025,13:00:55,Delhi
9282,9154350573,9135095128,407,Local,17-01-2025,19:53:24,Mumbai
9283,9042684031,9162276949,325,STD,13-01-2025,14:00:30,Chennai
9284,9889369493,9270720457,568,Local,14-01-2025,00:13:44,Bangalore
9285,9990678911,9314123018,738,ISD,19-01-2025,05:18:15,Chennai
9286,9991949006,9206162977,29,Local,10-01-2025,05:29:21,Delhi
9287,9331007566,9905030367,261,ISD,30-01-2025,12:32:41,Delhi
9288,9322566588,9265671130,335,ISD,16-01-2025,01:13:12,Chennai
9289,9998149292,9865801810,182,ISD,22-01-2025,17:05:23,Chennai
9290,9008243679,9644309410,206,Local,27-01-2025,23:46:23,Delhi
9291,9253961742,9336527420,774,STD,14-01-2025,12:04:21,Bangalore
9292,9825363214,9124870384,647,ISD,11-01-2025,04:07:35,Delhi
9293,9882965082,9813952091,978,STD,01-01-2025,23:58:58,Chennai
9294,9168918796,9406373258,975,Local,05-01-2025,19:15:34,Chennai
9295,9717233034,9051290236,822,ISD,21-01-2025,09:04:33,Bangalore
9296,9260914621,9835702745,605,Local,29-01-2025,17:57:22,Hyderabad
9297,9840164584,9389405419,890,ISD,18-01-2025,09:42:03,Hyderabad
9298,9523406032,9984647570,928,ISD,10-01-2025,04:33:42,Hyderabad
9299,9296788298,9133404642,313,STD,07-01-2025,03:04:23,Hyderabad
9300,9342822307,9386202078,985,STD,08-01-2025,15:53:32,Mumbai
9301,9370372600,9896844590,936,ISD,07-01-2025,09:49:55,Mumbai
9302,9152962802,9880027835,483,STD,29-01-2025,03:09:28,Mumbai
9303,9179633682,9692414195,751,STD,30-01-2025,09:16:55,Bangalore
9304,9598281549,9854406265,798,STD,16-01-2025,21:08:52,Delhi
9305,9127318388,9865075587,519,Local,08-01-2025,18:14:29,Delhi
9306,9333085115,9444920375,995,STD,25-01-2025,14:41:10,Bangalore
9307,9603553872,9951679325,783,STD,06-01-2025,20:37:56,Chennai
9308,9714981467,9684404955,470,STD,26-01-2025,19:30:33,Mumbai
9309,9619786382,9525283018,249,ISD,10-01-2025,17:37:41,Bangalore
9310,9755586307,9884029800,455,STD,10-01-2025,18:34:22,Hyderabad
9311,9826035930,9044904320,909,ISD,04-01-2025,00:33:26,Bangalore
9312,9176125379,9765504586,506,STD,13-01-2025,09:30:50,Mumbai
9313,9448057870,9969373402,850,Local,08-01-2025,23:57:03,Mumbai
9314,9476646315,9735760049,11,ISD,06-01-2025,02:55:30,Mumbai
9315,9842644996,9061150830,327,Local,02-01-2025,23:07:40,Mumbai
9316,9719409045,9764232500,300,STD,18-01-2025,03:57:57,Chennai
9317,9643485175,9968018729,234,Local,03-01-2025,20:49:44,Hyderabad
9318,9533047755,9625490228,126,ISD,14-01-2025,09:15:24,Bangalore
9319,9923114664,9916726455,400,Local,31-01-2025,12:50:33,Hyderabad
9320,9833966822,9048442369,964,ISD,11-01-2025,13:00:54,Mumbai
9321,9552043331,9971502216,722,ISD,21-01-2025,19:10:32,Mumbai
9322,9361738270,9672635795,610,ISD,04-01-2025,00:21:18,Chennai
9323,9332768124,9193324695,509,ISD,17-01-2025,02:31:43,Hyderabad
9324,9447876541,9024817359,814,ISD,08-01-2025,12:48:11,Hyderabad
9325,9169133962,9739530832,247,Local,07-01-2025,05:13:11,Delhi
9326,9604180574,9468858499,127,Local,23-01-2025,18:56:01,Delhi
9327,9245943833,9351163030,351,STD,02-01-2025,14:22:58,Delhi
9328,9302986186,9432817079,139,STD,09-01-2025,09:08:31,Chennai
9329,9807840496,9240828660,199,ISD,23-01-2025,02:35:43,Chennai
9330,9678798186,9992534292,802,STD,21-01-2025,18:04:29,Bangalore
9331,9180591670,9597790572,264,Local,18-01-2025,11:14:25,Mumbai
9332,9964246839,9096456174,121,STD,31-01-2025,22:32:18,Hyderabad
9333,9378465991,9539726852,622,ISD,19-01-2025,05:45:38,Delhi
9334,9568296631,9316468344,900,STD,24-01-2025,09:11:18,Bangalore
9335,9526379580,9546534585,853,ISD,20-01-2025,16:58:10,Hyderabad
9336,9573207359,9471948932,153,STD,10-01-2025,21:27:26,Delhi
9337,9990173870,9971916637,962,ISD,01-01-2025,11:39:30,Delhi
9338,9497974499,9160628534,732,Local,19-01-2025,17:29:07,Bangalore
9339,9509435048,9149415760,970,ISD,11-01-2025,02:00:28,Bangalore
9340,9144341212,9129812527,475,Local,09-01-2025,17:50:48,Hyderabad
9341,9283584521,9947482010,590,STD,03-01-2025,08:26:27,Bangalore
9342,9414350012,9421112870,396,STD,01-01-2025,17:29:49,Mumbai
9343,9691663779,9710760183,63,STD,05-01-2025,02:21:22,Mumbai
9344,9130322953,9686315424,492,ISD,21-01-2025,03:31:43,Hyderabad
9345,9789097887,9149025572,891,ISD,22-01-2025,09:47:10,Bangalore
9346,9464118867,9262553381,236,STD,16-01-2025,03:49:31,Bangalore
9347,9803415486,9971098787,179,Local,25-01-2025,02:12:12,Delhi
9348,9444034276,9770140492,546,Local,18-01-2025,05:09:26,Chennai
9349,9949092084,9378528077,32,Local,28-01-2025,00:52:56,Hyderabad
9350,9522054173,9959101135,893,ISD,27-01-2025,03:37:00,Delhi
9351,9050305559,9981605458,965,STD,14-01-2025,06:56:13,Bangalore
9352,9952576914,9298251447,477,ISD,08-01-2025,03:35:13,Bangalore
9353,9512141581,9912388289,30,Local,01-01-2025,15:46:39,Mumbai
9354,9661987287,9234573291,588,Local,01-01-2025,09:18:12,Chennai
9355,9789123549,9627278632,685,ISD,16-01-2025,15:57:45,Bangalore
9356,9215576596,9799437319,240,STD,02-01-2025,14:42:37,Hyderabad
9357,9857870497,9193686269,736,STD,24-01-2025,23:35:05,Mumbai
9358,9607810437,9717689195,739,Local,09-01-2025,07:26:30,Hyderabad
9359,9346271608,9587114066,348,STD,22-01-2025,12:00:11,Chennai
9360,9704732365,9746393021,828,Local,30-01-2025,14:00:07,Mumbai
9361,9354303492,9427418261,20,Local,19-01-2025,00:35:04,Mumbai
9362,9379751288,9368072856,522,ISD,05-01-2025,09:42:47,Delhi
9363,9766991547,9623993919,618,STD,19-01-2025,04:38:21,Delhi
9364,9462589602,9505404390,860,STD,16-01-2025,12:12:07,Hyderabad
9365,9540289269,9327255546,327,ISD,22-01-2025,10:47:05,Bangalore
9366,9766121096,9776333734,448,ISD,07-01-2025,16:43:37,Chennai
9367,9594772549,9594777159,545,Local,29-01-2025,17:00:10,Hyderabad
9368,9706495901,9111079883,129,STD,22-01-2025,12:18:54,Chennai
9369,9289790094,9573843571,243,ISD,30-01-2025,15:13:44,Bangalore
9370,9421251527,9598232836,154,ISD,02-01-2025,03:48:23,Bangalore
9371,9918092901,9383276218,281,STD,23-01-2025,09:12:10,Bangalore
9372,9959405086,9468072767,154,ISD,17-01-2025,02:43:02,Delhi
9373,9158637092,9556687888,611,ISD,14-01-2025,10:31:36,Bangalore
9374,9013566263,9712633419,892,STD,08-01-2025,15:42:47,Mumbai
9375,9045511997,9448597696,422,Local,17-01-2025,21:44:22,Delhi
9376,9324335255,9996450004,430,ISD,22-01-2025,21:03:41,Delhi
9377,9739561165,9971615217,814,STD,11-01-2025,22:18:08,Delhi
9378,9000315647,9397615445,222,Local,26-01-2025,12:32:09,Delhi
9379,9963155096,9576838184,419,STD,29-01-2025,09:31:19,Hyderabad
9380,9488256015,9651575735,421,ISD,25-01-2025,09:33:48,Hyderabad
9381,9555371883,9343090830,175,STD,26-01-2025,21:10:09,Mumbai
9382,9934608231,9135915479,749,Local,30-01-2025,02:55:00,Bangalore
9383,9123247454,9203954961,251,ISD,07-01-2025,01:46:30,Chennai
9384,9192049663,9328115384,684,STD,01-01-2025,15:34:00,Mumbai
9385,9385901507,9418293398,702,Local,23-01-2025,06:53:28,Delhi
9386,9813345043,9592394341,924,Local,18-01-2025,08:55:05,Mumbai
9387,9585788407,9821504911,471,Local,11-01-2025,06:20:04,Delhi
9388,9678264258,9644337806,215,Local,27-01-2025,06:08:31,Mumbai
9389,9092007395,9763852239,851,ISD,16-01-2025,20:21:44,Bangalore
9390,9114292243,9621608755,142,ISD,09-01-2025,09:23:41,Bangalore
9391,9549458657,9422920085,98,ISD,21-01-2025,17:40:47,Hyderabad
9392,9918623793,9933045458,807,ISD,20-01-2025,03:34:59,Mumbai
9393,9843933495,9328264584,719,STD,04-01-2025,05:16:00,Delhi
9394,9523960480,9830356875,355,Local,29-01-2025,17:50:55,Chennai
9395,9808064122,9211200636,146,STD,06-01-2025,10:35:20,Chennai
9396,9992436560,9572693426,907,STD,24-01-2025,22:32:43,Chennai
9397,9641542578,9133848153,549,ISD,26-01-2025,23:35:41,Hyderabad
9398,9109326630,9448208116,868,STD,22-01-2025,13:01:46,Mumbai
9399,9988850818,9988075803,254,Local,12-01-2025,18:37:17,Hyderabad
9400,9253542476,9838205707,437,ISD,21-01-2025,01:22:37,Chennai
9401,9244852367,9715349369,973,Local,29-01-2025,23:43:19,Chennai
9402,9247383462,9578537122,599,STD,23-01-2025,06:52:20,Bangalore
9403,9308141160,9955684952,960,Local,16-01-2025,00:18:18,Delhi
9404,9347677192,9492889315,20,Local,27-01-2025,01:13:01,Delhi
9405,9545881137,9328634984,424,STD,19-01-2025,22:56:06,Bangalore
9406,9947621884,9146361899,520,ISD,16-01-2025,21:43:49,Chennai
9407,9882986624,9440264623,98,STD,26-01-2025,06:03:40,Hyderabad
9408,9271737363,9483522259,228,STD,29-01-2025,15:20:14,Delhi
9409,9462576361,9046095504,901,Local,12-01-2025,03:11:42,Hyderabad
9410,9181291020,9233398024,491,STD,17-01-2025,04:46:24,Delhi
9411,9311165841,9494776144,351,Local,22-01-2025,00:49:28,Chennai
9412,9675787123,9352802678,602,STD,04-01-2025,04:02:37,Mumbai
9413,9023495820,9700965675,586,STD,20-01-2025,12:28:49,Bangalore
9414,9578271785,9549683884,450,Local,27-01-2025,16:31:58,Chennai
9415,9750703995,9319999011,345,ISD,24-01-2025,11:24:15,Mumbai
9416,9697676679,9062489390,423,STD,04-01-2025,18:41:05,Bangalore
9417,9743644273,9512152900,962,STD,12-01-2025,18:07:20,Chennai
9418,9286034908,9283589398,239,ISD,08-01-2025,02:05:48,Mumbai
9419,9741781237,9130260132,535,Local,25-01-2025,02:08:55,Hyderabad
9420,9050853477,9635988606,211,Local,07-01-2025,20:57:14,Bangalore
9421,9244397613,9770995867,56,ISD,24-01-2025,02:12:55,Chennai
9422,9547311025,9762471853,558,ISD,28-01-2025,13:37:48,Bangalore
9423,9929598617,9303435932,908,STD,09-01-2025,03:01:21,Mumbai
9424,9886046330,9822826582,705,ISD,05-01-2025,06:57:23,Hyderabad
9425,9174558913,9051109451,769,Local,12-01-2025,04:15:42,Hyderabad
9426,9862514957,9660801027,212,ISD,01-01-2025,22:44:55,Bangalore
9427,9937934826,9816624752,402,STD,31-01-2025,02:57:34,Delhi
9428,9037606816,9109995391,541,STD,06-01-2025,18:43:50,Chennai
9429,9841272712,9320049828,151,Local,30-01-2025,13:30:23,Mumbai
9430,9801754766,9703509755,861,ISD,21-01-2025,02:10:12,Mumbai
9431,9628780411,9037878761,779,Local,11-01-2025,19:56:52,Bangalore
9432,9786888971,9627737400,973,Local,17-01-2025,20:00:07,Mumbai
9433,9070712336,9246669049,558,STD,29-01-2025,17:41:40,Chennai
9434,9717238412,9035970915,197,ISD,04-01-2025,16:40:29,Chennai
9435,9587890612,9049682186,376,STD,21-01-2025,08:52:24,Chennai
9436,9622763516,9928582478,162,STD,30-01-2025,04:49:16,Mumbai
9437,9763281954,9666209491,814,ISD,09-01-2025,00:20:10,Delhi
9438,9163864297,9495475113,243,STD,17-01-2025,11:49:12,Mumbai
9439,9444767848,9943854634,732,ISD,22-01-2025,16:19:49,Bangalore
9440,9573355629,9735309982,40,Local,06-01-2025,23:32:31,Delhi
9441,9713048709,9686361256,109,ISD,23-01-2025,15:34:24,Mumbai
9442,9795868167,9996403764,612,Local,05-01-2025,02:00:51,Chennai
9443,9158673361,9719603003,888,Local,20-01-2025,04:30:25,Mumbai
9444,9318917835,9416493855,982,STD,26-01-2025,12:58:37,Bangalore
9445,9128799973,9865413714,671,ISD,25-01-2025,03:53:20,Hyderabad
9446,9331811395,9444841178,930,STD,31-01-2025,10:07:23,Mumbai
9447,9531153329,9410201434,111,Local,21-01-2025,00:30:33,Delhi
9448,9502531224,9107439606,186,STD,28-01-2025,11:13:33,Chennai
9449,9024047787,9355539067,349,Local,10-01-2025,03:40:57,Chennai
9450,9953413241,9903246570,172,STD,06-01-2025,23:34:11,Bangalore
9451,9348715323,9765717938,488,STD,20-01-2025,13:35:32,Chennai
9452,9079541877,9104780533,322,Local,19-01-2025,20:41:28,Delhi
9453,9843190837,9186314940,400,Local,08-01-2025,15:49:15,Bangalore
9454,9486925447,9920332835,770,STD,31-01-2025,15:58:56,Delhi
9455,9015415499,9768542195,128,STD,27-01-2025,06:52:06,Hyderabad
9456,9594268390,9430949957,525,ISD,07-01-2025,02:13:38,Hyderabad
9457,9729743327,9990192125,554,STD,13-01-2025,20:32:37,Mumbai
9458,9438180051,9059062372,106,ISD,07-01-2025,16:58:08,Chennai
9459,9855361873,9061450193,180,Local,26-01-2025,16:59:47,Chennai
9460,9733225599,9906146419,817,Local,23-01-2025,17:13:42,Bangalore
9461,9967461803,9415649058,27,ISD,23-01-2025,06:34:02,Chennai
9462,9293220075,9083324906,928,ISD,18-01-2025,23:37:48,Delhi
9463,9366056295,9463860654,643,Local,27-01-2025,13:48:12,Mumbai
9464,9968314709,9212829394,256,Local,26-01-2025,15:15:35,Hyderabad
9465,9074094517,9975072781,830,ISD,03-01-2025,20:38:38,Hyderabad
9466,9525311692,9668571069,352,ISD,06-01-2025,16:25:18,Delhi
9467,9066411715,9178221013,620,Local,01-01-2025,10:42:35,Bangalore
9468,9428739660,9450843214,706,ISD,25-01-2025,09:49:39,Chennai
9469,9023584136,9813451861,843,ISD,03-01-2025,10:59:05,Delhi
9470,9756037142,9291024806,788,ISD,23-01-2025,13:11:01,Delhi
9471,9224582714,9797930012,385,Local,25-01-2025,10:30:28,Mumbai
9472,9741587138,9991312133,42,ISD,07-01-2025,20:45:41,Delhi
9473,9099026142,9513129139,882,STD,30-01-2025,13:11:46,Delhi
9474,9001701229,9044764309,318,STD,12-01-2025,03:07:41,Chennai
9475,9714287206,9356573357,908,Local,02-01-2025,18:48:23,Hyderabad
9476,9114096226,9401902080,148,ISD,28-01-2025,18:22:49,Chennai
9477,9069952844,9178433197,895,ISD,05-01-2025,19:40:11,Mumbai
9478,9261826893,9174117598,294,STD,31-01-2025,23:20:30,Bangalore
9479,9543144660,9512376075,841,Local,25-01-2025,04:14:17,Bangalore
9480,9898327698,9763235538,341,ISD,03-01-2025,01:40:29,Hyderabad
